Batch_number,Synthesis_ID,Magnification_X,Image_Path,Manual Steps,Robot Steps (Mara),Co(NO3)2*6H2O,"2,5-Dihydroxyterephthalic Acid",Temperature (°C),Reaction Time (hrs),Water ul,DMF ul,Ethanol ul,Notes/Observations,Date Taken
8,SolventVolumes-21II,20.0,dataset/images/Batch8-(SolventVolumes-II-PipetteRepeat)/SolventVolumes21II/EVOS_20X_038.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,3000.0,3000.0,,2024-12-07
8,SolventVolumes-20II,20.0,dataset/images/Batch8-(SolventVolumes-II-PipetteRepeat)/SolventVolumes20II/EVOS_20X_032.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-12-07
8,SolventVolumes-20II,20.0,dataset/images/Batch8-(SolventVolumes-II-PipetteRepeat)/SolventVolumes20II/EVOS_20X_037.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-11-25
8,SolventVolumes-20II,20.0,dataset/images/Batch8-(SolventVolumes-II-PipetteRepeat)/SolventVolumes20II/EVOS_20X_035.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-12-07
8,SolventVolumes-20II,20.0,dataset/images/Batch8-(SolventVolumes-II-PipetteRepeat)/SolventVolumes20II/EVOS_20X_034.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-12-07
8,SolventVolumes-20II,20.0,dataset/images/Batch8-(SolventVolumes-II-PipetteRepeat)/SolventVolumes20II/EVOS_20X_036.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-12-07
8,SolventVolumes-20II,20.0,dataset/images/Batch8-(SolventVolumes-II-PipetteRepeat)/SolventVolumes20II/EVOS_20X_033.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,2000.0,4000.0,,2024-12-07
8,SolventVolumes-22II,20.0,dataset/images/Batch8-(SolventVolumes-II-PipetteRepeat)/SolventVolumes22II/EVOS_20X_047.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,4000.0,2000.0,,2024-12-07
8,SolventVolumes-22II,20.0,dataset/images/Batch8-(SolventVolumes-II-PipetteRepeat)/SolventVolumes22II/EVOS_20X_049.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,4000.0,2000.0,,2024-11-25
8,SolventVolumes-22II,20.0,dataset/images/Batch8-(SolventVolumes-II-PipetteRepeat)/SolventVolumes22II/EVOS_20X_045.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,4000.0,2000.0,,2024-12-07
8,SolventVolumes-21II,20.0,dataset/images/Batch8-(SolventVolumes-II-PipetteRepeat)/SolventVolumes21II/EVOS_20X_043.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,3000.0,3000.0,,2024-12-07
8,SolventVolumes-22II,20.0,dataset/images/Batch8-(SolventVolumes-II-PipetteRepeat)/SolventVolumes22II/EVOS_20X_046.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,4000.0,2000.0,,2024-12-07
5,SolventVolumes-8II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-8II/Con23_8b.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,7000.0,2000.0,1000.0,,2025-02-21
5,SolventVolumes-18II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-18II/Con23_18b.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,0.0,6000.0,,2025-02-21
5,SolventVolumes-18II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-18II/Con23_18a.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,4000.0,0.0,6000.0,,2025-02-21
5,SolventVolumes-17II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-17II/Con23_17a.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,0.0,10000.0,0.0,,2025-02-21
5,SolventVolumes-17II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-17II/Con23_17b.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,0.0,10000.0,0.0,,2025-02-21
5,SolventVolumes-15II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-15II/Con23_15b.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,0.0,0.0,10000.0,,2025-02-21
5,SolventVolumes-16II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-16II/Con23_16a.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,10000.0,0.0,0.0,,2025-02-21
5,SolventVolumes-7II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-7II/Con23_7a.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,8000.0,2000.0,0.0,,2025-02-21
5,SolventVolumes-15II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-15II/Con23_15a.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,0.0,0.0,10000.0,,2025-02-21
5,SolventVolumes-8II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-8II/Con23_8a.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,7000.0,2000.0,1000.0,,2025-02-21
5,SolventVolumes-7II,20.0,dataset/images/Batch5-(SolventVolumes-II)/SolventVolumes-7II/Con23_7b.tif,,Timing with adapter (wellplate),4.0,1.0,100.0,24.0,8000.0,2000.0,0.0,,2025-02-21
