Batch Number,Synthesis ID,Date Taken,Magnification (X),Co(NO3)2*6H2O (mg),"2,5-Dihydroxyterephthalic Acid (mg)",Temperature (°C),Water (ul),DMF (ul),Ethanol (ul),Reaction Time (hrs),Use Manual Procedure,Use Manual-Pipette Procedure,Use Robotic-Mara Procedure,Image Path
1.0,SolventVolumes-6I,2024-07-26,20.0,80,20,100.0,2500.0,5000.0,2500.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-6I/EVOS_20X_048.tif
1.0,SolventVolumes-6I,2024-07-26,20.0,80,20,100.0,2500.0,5000.0,2500.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-6I/EVOS_20X_044.tif
1.0,SolventVolumes-6I,2024-07-26,20.0,80,20,100.0,2500.0,5000.0,2500.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-6I/EVOS_20X_046.tif
1.0,SolventVolumes-5I,2024-07-26,20.0,80,20,100.0,6000.0,2000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_020.tif
1.0,SolventVolumes-5I,2024-07-26,20.0,80,20,100.0,6000.0,2000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_027.tif
1.0,SolventVolumes-5I,2024-07-26,20.0,80,20,100.0,6000.0,2000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_026.tif
1.0,SolventVolumes-5I,2024-07-26,20.0,80,20,100.0,6000.0,2000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_024.tif
1.0,SolventVolumes-5I,2024-07-26,20.0,80,20,100.0,6000.0,2000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_022.tif
1.0,SolventVolumes-5I,2024-07-26,20.0,80,20,100.0,6000.0,2000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_021.tif
1.0,SolventVolumes-5I,2024-07-26,20.0,80,20,100.0,6000.0,2000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_023.tif
1.0,SolventVolumes-5I,2024-07-26,20.0,80,20,100.0,6000.0,2000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_033.tif
1.0,SolventVolumes-5I,2024-07-26,20.0,80,20,100.0,6000.0,2000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_034.tif
1.0,SolventVolumes-5I,2024-07-26,20.0,80,20,100.0,6000.0,2000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_031.tif
1.0,SolventVolumes-5I,2024-07-26,20.0,80,20,100.0,6000.0,2000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_037.tif
1.0,SolventVolumes-5I,2024-07-26,20.0,80,20,100.0,6000.0,2000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_025.tif
1.0,SolventVolumes-5I,2024-07-26,20.0,80,20,100.0,6000.0,2000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_032.tif
1.0,SolventVolumes-5I,2024-07-26,20.0,80,20,100.0,6000.0,2000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_035.tif
1.0,SolventVolumes-5I,2024-07-26,20.0,80,20,100.0,6000.0,2000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_030.tif
1.0,SolventVolumes-5I,2024-07-26,20.0,80,20,100.0,6000.0,2000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_028.tif
1.0,SolventVolumes-5I,2024-07-26,20.0,80,20,100.0,6000.0,2000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_029.tif
1.0,SolventVolumes-5I,2024-07-26,20.0,80,20,100.0,6000.0,2000.0,2000.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-5I/EVOS_20X_036.tif
1.0,SolventVolumes-2I,2024-07-26,20.0,80,20,100.0,5000.0,2500.0,2500.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-2I/EVOS_20X_005.tif
1.0,SolventVolumes-2I,2024-07-26,20.0,80,20,100.0,5000.0,2500.0,2500.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-2I/EVOS_20X_006.tif
1.0,SolventVolumes-2I,,20.0,80,20,100.0,5000.0,2500.0,2500.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-2I/XP1_EVOS_20X_009.tif
1.0,SolventVolumes-6I,2024-07-26,20.0,80,20,100.0,2500.0,5000.0,2500.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-6I/EVOS_20X_052.tif
1.0,SolventVolumes-2I,,20.0,80,20,100.0,5000.0,2500.0,2500.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-2I/XP1_EVOS_20X_008.tif
1.0,SolventVolumes-6I,2024-07-26,20.0,80,20,100.0,2500.0,5000.0,2500.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-6I/EVOS_20X_049.tif
1.0,SolventVolumes-6I,2024-07-26,20.0,80,20,100.0,2500.0,5000.0,2500.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-6I/EVOS_20X_040.tif
1.0,SolventVolumes-4I,,20.0,80,20,100.0,2500.0,2500.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-4I/EVOS_20X_019.tif
1.0,SolventVolumes-4I,2024-07-26,20.0,80,20,100.0,2500.0,2500.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-4I/EVOS_20X_015.tif
1.0,SolventVolumes-4I,2024-07-26,20.0,80,20,100.0,2500.0,2500.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-4I/EVOS_20X_016.tif
1.0,SolventVolumes-4I,2024-07-26,20.0,80,20,100.0,2500.0,2500.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-4I/EVOS_20X_018.tif
1.0,SolventVolumes-4I,2024-07-26,20.0,80,20,100.0,2500.0,2500.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-4I/EVOS_20X_014.tif
1.0,SolventVolumes-4I,2024-07-26,20.0,80,20,100.0,2500.0,2500.0,5000.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-4I/EVOS_20X_017.tif
1.0,SolventVolumes-3I,2024-07-26,20.0,80,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-3I/EVOS_20X_012.tif
1.0,SolventVolumes-3I,2024-07-26,20.0,80,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-3I/EVOS_20X_010.tif
1.0,SolventVolumes-3I,2024-07-26,20.0,80,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-3I/EVOS_20X_013.tif
1.0,SolventVolumes-3I,2024-07-26,20.0,80,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-3I/EVOS_20X_011.tif
1.0,SolventVolumes-6I,2024-07-26,20.0,80,20,100.0,2500.0,5000.0,2500.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-6I/EVOS_20X_051.tif
1.0,SolventVolumes-1I,,20.0,80,20,100.0,3333.0,3333.0,3333.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-1I/EVOS_20X_004.tif
1.0,SolventVolumes-1I,2024-07-26,20.0,80,20,100.0,3333.0,3333.0,3333.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-1I/EVOS_20X_001.tif
1.0,SolventVolumes-1I,2024-07-26,20.0,80,20,100.0,3333.0,3333.0,3333.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-1I/EVOS_20X_002.tif
1.0,SolventVolumes-6I,2024-07-26,20.0,80,20,100.0,2500.0,5000.0,2500.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-6I/EVOS_20X_043.tif
1.0,SolventVolumes-6I,2024-07-26,20.0,80,20,100.0,2500.0,5000.0,2500.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-6I/EVOS_20X_041.tif
1.0,SolventVolumes-6I,2024-07-26,20.0,80,20,100.0,2500.0,5000.0,2500.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-6I/EVOS_20X_038.tif
1.0,SolventVolumes-6I,2024-07-26,20.0,80,20,100.0,2500.0,5000.0,2500.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-6I/EVOS_20X_039.tif
1.0,SolventVolumes-6I,2024-07-26,20.0,80,20,100.0,2500.0,5000.0,2500.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-6I/EVOS_20X_047.tif
1.0,SolventVolumes-6I,2024-07-26,20.0,80,20,100.0,2500.0,5000.0,2500.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-6I/EVOS_20X_042.tif
1.0,SolventVolumes-6I,2024-07-26,20.0,80,20,100.0,2500.0,5000.0,2500.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-6I/EVOS_20X_045.tif
1.0,SolventVolumes-6I,2024-07-26,20.0,80,20,100.0,2500.0,5000.0,2500.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-6I/EVOS_20X_050.tif
1.0,SolventVolumes-1I,,20.0,80,20,100.0,3333.0,3333.0,3333.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-1I/EVOS_20X_003.tif
1.0,SolventVolumes-2I,,20.0,80,20,100.0,5000.0,2500.0,2500.0,24.0,True,False,True,co-mof_dataset/images/Batch1-(SolventVolumes-I)/SolventVolumes-2I/XP1_EVOS_20X_007.tif
2.0,Time4,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,28.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time4/EVOS_20X_025.tif
2.0,Time4,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,28.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time4/EVOS_20X_024.tif
2.0,Time3,2024-11-23,20.0,80,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time3/EVOS_20X_017.tif
2.0,Time5,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,34.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time5/EVOS_20X_038.tif
2.0,Time5,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,34.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time5/EVOS_20X_039.tif
2.0,Time5,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,34.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time5/EVOS_20X_035.tif
2.0,Time5,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,34.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time5/EVOS_20X_037.tif
2.0,Time1,,20.0,80,20,100.0,4000.0,2000.0,4000.0,15.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time1/EVOS_20X_002.tif
2.0,Time1,,20.0,80,20,100.0,4000.0,2000.0,4000.0,15.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time1/EVOS_20X_001.tif
2.0,Time1,,20.0,80,20,100.0,4000.0,2000.0,4000.0,15.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time1/EVOS_20X_003.tif
2.0,Time4,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,28.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time4/EVOS_20X_023.tif
2.0,Time4,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,28.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time4/EVOS_20X_028.tif
2.0,Time4,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,28.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time4/EVOS_20X_027.tif
2.0,Time4,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,28.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time4/EVOS_20X_030.tif
2.0,Time4,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,28.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time4/EVOS_20X_029.tif
2.0,Time4,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,28.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time4/EVOS_20X_026.tif
2.0,Time4,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,28.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time4/EVOS_20X_022.tif
2.0,Time4,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,28.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time4/EVOS_20X_031.tif
2.0,Time4,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,28.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time4/EVOS_20X_021.tif
2.0,Time4,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,28.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time4/EVOS_20X_032.tif
2.0,Time4,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,28.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time4/EVOS_20X_020.tif
2.0,Time4,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,28.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time4/EVOS_20X_033.tif
2.0,Time4,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,28.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time4/EVOS_20X_019.tif
2.0,Time3,2024-11-23,20.0,80,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time3/EVOS_20X_018.tif
2.0,Time5,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,34.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time5/EVOS_20X_034.tif
2.0,Time6,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,60.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time6/EVOS_20X_040.tif
2.0,Time5,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,34.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time5/EVOS_20X_036.tif
2.0,Time6,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,60.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time6/EVOS_20X_048.tif
2.0,Time3,2024-11-23,20.0,80,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time3/EVOS_20X_014.tif
2.0,Time3,2024-11-23,20.0,80,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time3/EVOS_20X_012.tif
2.0,Time3,2024-11-23,20.0,80,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time3/EVOS_20X_013.tif
2.0,Time3,2024-11-23,20.0,80,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time3/EVOS_20X_011.tif
2.0,Time3,2024-11-23,20.0,80,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time3/EVOS_20X_016.tif
2.0,Time3,2024-11-23,20.0,80,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time3/EVOS_20X_015.tif
2.0,Time2,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,21.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time2/EVOS_20X_008.tif
2.0,Time2,2024-11-23,20.0,80,20,100.0,4000.0,2000.0,4000.0,21.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time2/EVOS_20X_010.tif
2.0,Time2,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,21.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time2/EVOS_20X_006.tif
2.0,Time2,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,21.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time2/EVOS_20X_009.tif
2.0,Time2,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,21.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time2/EVOS_20X_005.tif
2.0,Time2,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,21.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time2/EVOS_20X_007.tif
2.0,Time6,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,60.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time6/EVOS_20X_050.tif
2.0,Time6,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,60.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time6/EVOS_20X_041.tif
2.0,Time2,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,21.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time2/EVOS_20X_004.tif
2.0,Time6,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,60.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time6/EVOS_20X_044.tif
2.0,Time6,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,60.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time6/EVOS_20X_045.tif
2.0,Time6,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,60.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time6/EVOS_20X_049.tif
2.0,Time6,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,60.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time6/EVOS_20X_047.tif
2.0,Time6,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,60.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time6/EVOS_20X_042.tif
2.0,Time6,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,60.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time6/EVOS_20X_043.tif
2.0,Time6,2024-10-02,20.0,80,20,100.0,4000.0,2000.0,4000.0,60.0,True,False,True,co-mof_dataset/images/Batch2-(TIME)/Time6/EVOS_20X_046.tif
3.0,Temperature2,2024-10-18,10.0,80,20,90.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch3-(Temperature)/Temperature2/EVOS_10X_003.tif
3.0,Temperature5,2024-10-18,10.0,80,20,150.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch3-(Temperature)/Temperature5/EVOS_10X_014.tif
3.0,Temperature5,2024-10-18,10.0,80,20,150.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch3-(Temperature)/Temperature5/EVOS_10X_015.tif
3.0,Temperature5,2024-10-18,10.0,80,20,150.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch3-(Temperature)/Temperature5/EVOS_10X_010.tif
3.0,Temperature5,2024-10-18,10.0,80,20,150.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch3-(Temperature)/Temperature5/EVOS_10X_008.tif
3.0,Temperature5,2024-10-18,10.0,80,20,150.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch3-(Temperature)/Temperature5/EVOS_10X_017.tif
3.0,Temperature5,2024-10-18,10.0,80,20,150.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch3-(Temperature)/Temperature5/EVOS_10X_011.tif
3.0,Temperature5,2024-10-18,10.0,80,20,150.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch3-(Temperature)/Temperature5/EVOS_10X_016.tif
3.0,Temperature4,2024-10-18,10.0,80,20,130.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch3-(Temperature)/Temperature4/EVOS_10X_004.tif
3.0,Temperature5,2024-10-18,10.0,80,20,150.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch3-(Temperature)/Temperature5/EVOS_10X_013.tif
3.0,Temperature5,2024-10-18,10.0,80,20,150.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch3-(Temperature)/Temperature5/EVOS_10X_012.tif
3.0,Temperature4,2024-10-18,10.0,80,20,130.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch3-(Temperature)/Temperature4/EVOS_10X_005.tif
3.0,Temperature4,2024-10-18,10.0,80,20,130.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch3-(Temperature)/Temperature4/EVOS_10X_007.tif
3.0,Temperature4,2024-10-18,10.0,80,20,130.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch3-(Temperature)/Temperature4/EVOS_10X_006.tif
3.0,Temperature1,2024-10-18,10.0,80,20,70.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch3-(Temperature)/Temperature1/EVOS_10X_002.tif
3.0,Temperature1,2024-10-18,10.0,80,20,70.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch3-(Temperature)/Temperature1/EVOS_10X_001.tif
3.0,Temperature5,2024-10-18,10.0,80,20,150.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch3-(Temperature)/Temperature5/EVOS_10X_009.tif
4.0,Modulator-Linker7,2024-10-04,20.0,80,8,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_058.tif
4.0,Modulator-Linker3,2024-11-25,20.0,80,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker3/EVOS_20X_014.tif
4.0,Modulator-Linker3,2024-11-25,20.0,80,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker3/EVOS_20X_012.tif
4.0,Modulator-Linker3,2024-11-25,20.0,80,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker3/EVOS_20X_015.tif
4.0,Modulator-Linker3,2024-11-25,20.0,80,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker3/EVOS_20X_016.tif
4.0,Modulator-Linker3,2024-11-25,20.0,80,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker3/EVOS_20X_013.tif
4.0,Modulator-Linker6,2024-11-25,20.0,96,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker6/EVOS_20X_026.tif
4.0,Modulator-Linker6,2024-11-25,20.0,96,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker6/EVOS_20X_030.tif
4.0,Modulator-Linker6,2024-11-25,20.0,96,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker6/EVOS_20X_038.tif
4.0,Modulator-Linker6,2024-11-25,20.0,96,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker6/EVOS_20X_032.tif
4.0,Modulator-Linker7,2024-10-04,20.0,80,8,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_060.tif
4.0,Modulator-Linker6,2024-11-25,20.0,96,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker6/EVOS_20X_034.tif
4.0,Modulator-Linker6,2024-11-25,20.0,96,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker6/EVOS_20X_027.tif
4.0,Modulator-Linker6,2024-11-25,20.0,96,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker6/EVOS_20X_035.tif
4.0,Modulator-Linker6,2024-11-25,20.0,96,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker6/EVOS_20X_033.tif
4.0,Modulator-Linker6,2024-11-25,20.0,96,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker6/EVOS_20X_028.tif
4.0,Modulator-Linker6,2024-11-25,20.0,96,20,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker6/EVOS_20X_037.tif
4.0,Modulator-Linker7,2024-11-25,20.0,80,8,100.0,4000.0,2000.0,4000.0,24.0,True,False,True,co-mof_dataset/images/Batch4-(Mod-Link)/Modulator-Linker7/EVOS_20X_039.tif
